soil_temp,soil_phs,Plant_Type
22.0,6.9,Warm-Season Fruits and Vegetables
22.0,7.0,Warm-Season Fruits and Vegetables
35.0,6.6,unknown
40.0,6.5,unknown
22.0,8.4,unknown
22.0,6.9,Warm-Season Fruits and Vegetables
47.0,6.5,unknown
44.0,5.5,unknown
47.0,7.1,unknown
36.0,5.0,unknown
35.0,4.8,unknown
38.0,4.6,unknown
34.0,8.5,Drought-Resistant Plants
35.0,6.3,unknown
35.0,5.7,unknown
36.0,5.2,unknown
37.0,4.8,unknown
37.0,8.3,unknown
40.0,7.8,unknown
40.0,7.7,unknown
39.0,7.3,unknown
42.0,8.0,unknown
38.0,4.6,unknown
39.0,8.3,unknown
33.0,7.6,Drought-Resistant Plants
34.0,7.4,unknown
35.0,5.3,unknown
34.0,7.3,unknown
37.0,8.0,unknown
22.0,4.7,unknown
22.0,7.8,Herbs and Aromatic Plants
50.0,8.1,unknown
35.0,6.5,unknown
50.0,5.7,unknown
33.0,6.1,unknown
32.0,6.7,unknown
40.0,5.8,unknown
32.0,6.6,unknown
33.0,7.4,unknown
22.0,7.2,Warm-Season Fruits and Vegetables
22.0,4.7,unknown
37.0,6.0,unknown
42.0,6.0,unknown
37.0,8.8,unknown
36.0,6.4,unknown
40.0,6.8,unknown
36.0,6.8,unknown
37.0,7.1,unknown
25.3,9.0,Drought-Resistant Plants
22.0,4.7,unknown
22.0,8.2,unknown
32.0,7.3,unknown
35.0,7.9,Drought-Resistant Plants
32.0,7.7,Drought-Resistant Plants
22.0,8.8,unknown
22.0,6.8,Warm-Season Fruits and Vegetables
36.0,4.9,unknown
41.0,6.6,unknown
45.0,6.2,unknown
42.0,8.6,unknown
48.0,8.8,unknown
22.0,6.0,Legumes and Nitrogen-Fixers
22.0,8.8,unknown
22.0,6.5,Warm-Season Fruits and Vegetables
22.0,6.6,Warm-Season Fruits and Vegetables
32.0,5.9,unknown
34.0,6.3,unknown
32.0,4.8,unknown
38.0,6.3,unknown
43.0,7.7,unknown
22.0,5.8,Medicinal Plants
22.0,6.1,Legumes and Nitrogen-Fixers
36.0,6.9,unknown
37.0,8.7,unknown
37.0,7.9,unknown
36.0,6.9,unknown
40.0,6.6,unknown
22.0,6.1,Legumes and Nitrogen-Fixers
22.0,8.5,unknown
42.0,4.7,unknown
41.0,7.6,unknown
43.0,6.6,unknown
36.0,6.4,unknown
50.0,6.5,unknown
37.0,6.2,unknown
36.0,7.5,unknown
37.0,7.2,unknown
35.0,7.9,Drought-Resistant Plants
34.0,8.6,Drought-Resistant Plants
37.0,4.8,unknown
33.0,7.4,unknown
34.0,5.5,unknown
22.0,5.1,unknown
22.0,6.1,Legumes and Nitrogen-Fixers
39.0,5.9,unknown
44.0,4.8,unknown
44.0,7.9,unknown
34.0,5.8,unknown
35.0,7.1,unknown
33.0,5.5,unknown
37.0,7.4,unknown
35.0,5.5,unknown
40.0,5.8,unknown
22.0,4.6,unknown
22.0,5.1,unknown
40.0,5.7,unknown
45.0,4.7,unknown
40.0,4.8,unknown
45.0,6.0,unknown
22.0,8.5,unknown
22.0,6.4,Legumes and Nitrogen-Fixers
36.0,7.4,unknown
37.0,8.3,unknown
37.0,7.9,unknown
36.0,7.5,unknown
40.0,6.2,unknown
46.0,7.1,unknown
41.0,7.6,unknown
46.0,7.7,unknown
22.0,8.5,unknown
22.0,6.3,Legumes and Nitrogen-Fixers
32.0,7.8,Drought-Resistant Plants
33.0,4.9,unknown
33.0,6.3,unknown
36.0,6.9,unknown
33.0,7.5,Drought-Resistant Plants
35.0,5.6,unknown
38.0,6.2,unknown
35.0,6.8,unknown
22.0,8.0,Herbs and Aromatic Plants
22.0,6.4,Legumes and Nitrogen-Fixers
44.0,6.5,unknown
49.0,4.8,unknown
22.0,7.5,Warm-Season Fruits and Vegetables
22.0,7.0,Warm-Season Fruits and Vegetables
22.0,6.6,Warm-Season Fruits and Vegetables
22.0,7.5,Warm-Season Fruits and Vegetables
37.0,7.2,unknown
35.0,7.9,Drought-Resistant Plants
40.0,6.4,unknown
22.0,7.7,Herbs and Aromatic Plants
22.0,6.9,Warm-Season Fruits and Vegetables
42.0,7.5,unknown
37.0,5.7,unknown
42.0,6.4,unknown
32.0,8.3,Drought-Resistant Plants
33.0,8.6,Drought-Resistant Plants
33.0,8.9,Drought-Resistant Plants
32.0,4.7,unknown
37.0,4.6,unknown
37.0,5.8,unknown
37.0,8.0,unknown
40.0,8.9,unknown
22.0,5.2,unknown
22.0,6.3,Legumes and Nitrogen-Fixers
35.0,6.1,unknown
40.0,7.4,unknown
22.0,8.1,unknown
22.0,5.5,Medicinal Plants
32.0,6.2,unknown
32.0,4.6,unknown
35.0,5.7,unknown
31.0,7.6,Drought-Resistant Plants
32.0,6.0,unknown
37.0,5.3,unknown
36.0,4.8,unknown
50.0,7.3,unknown
36.0,5.5,unknown
37.0,5.1,unknown
37.0,5.0,unknown
35.0,6.2,unknown
40.0,8.8,unknown
22.0,7.4,Warm-Season Fruits and Vegetables
22.0,7.2,Warm-Season Fruits and Vegetables
34.0,7.8,Drought-Resistant Plants
40.0,8.9,unknown
22.0,5.3,unknown
22.0,5.4,unknown
24.2,5.7,Medicinal Plants
37.0,6.2,unknown
22.0,6.7,Warm-Season Fruits and Vegetables
22.0,6.0,Legumes and Nitrogen-Fixers
42.0,8.4,unknown
22.0,5.6,Medicinal Plants
22.0,5.7,Medicinal Plants
32.0,5.7,unknown
32.0,7.0,unknown
35.0,8.9,Drought-Resistant Plants
35.0,7.4,unknown
36.0,7.6,unknown
36.0,6.6,unknown
36.0,4.6,unknown
39.0,8.7,unknown
40.0,6.3,unknown
45.0,6.0,unknown
45.0,5.7,unknown
40.0,7.9,unknown
45.0,4.9,unknown
36.0,6.8,unknown
37.0,5.9,unknown
36.0,8.9,unknown
40.0,7.6,unknown
37.0,8.6,unknown
24.6,5.0,unknown
22.0,5.9,Medicinal Plants
22.0,6.9,Warm-Season Fruits and Vegetables
22.0,8.6,unknown
22.0,7.0,Warm-Season Fruits and Vegetables
37.0,8.6,unknown
42.0,6.5,unknown
39.0,6.1,unknown
42.0,5.5,unknown
38.0,4.5,unknown
39.0,8.9,unknown
37.0,4.9,unknown
43.0,5.7,unknown
40.0,5.5,unknown
45.0,6.2,unknown
40.0,6.3,unknown
45.0,6.1,unknown
37.0,4.5,unknown
35.0,5.5,unknown
40.0,8.7,unknown
22.0,7.8,Herbs and Aromatic Plants
22.0,5.0,unknown
33.0,8.2,Drought-Resistant Plants
36.0,7.3,unknown
33.0,7.2,unknown
32.0,8.9,Drought-Resistant Plants
33.0,7.9,Drought-Resistant Plants
28.0,6.9,Tropical and Wetland Plants
27.0,7.2,Herbs and Aromatic Plants
31.0,4.9,unknown
26.0,7.8,Herbs and Aromatic Plants
27.0,5.9,Medicinal Plants
22.0,5.4,unknown
22.0,6.7,Warm-Season Fruits and Vegetables
37.0,5.3,unknown
35.0,6.0,unknown
40.0,5.8,unknown
22.0,7.4,Warm-Season Fruits and Vegetables
22.0,4.9,unknown
37.0,8.3,unknown
39.0,5.6,unknown
33.0,4.8,unknown
34.0,5.6,unknown
32.0,8.8,Drought-Resistant Plants
32.0,6.0,unknown
35.0,5.3,unknown
40.0,5.1,unknown
45.0,6.0,unknown
45.0,5.4,unknown
40.0,8.7,unknown
45.0,5.1,unknown
32.0,4.7,unknown
31.0,6.1,unknown
35.0,7.6,Drought-Resistant Plants
31.0,6.0,unknown
32.0,8.1,Drought-Resistant Plants
22.0,9.0,unknown
22.0,5.9,Medicinal Plants
35.0,6.8,unknown
33.0,7.4,unknown
34.0,4.5,unknown
37.0,8.6,unknown
36.0,6.4,unknown
39.0,7.8,unknown
35.0,5.6,unknown
36.0,6.7,unknown
36.0,9.0,unknown
37.0,4.7,unknown
42.0,7.2,unknown
37.0,8.8,unknown
42.0,8.7,unknown
39.0,8.7,unknown
39.0,7.9,unknown
37.0,7.3,unknown
22.0,5.6,Medicinal Plants
22.0,7.5,Warm-Season Fruits and Vegetables
24.6,4.6,unknown
38.0,6.0,unknown
35.0,7.4,unknown
40.0,7.2,unknown
22.0,5.4,unknown
22.0,5.4,unknown
24.0,5.9,Medicinal Plants
25.0,6.4,Tropical and Wetland Plants
26.0,6.5,Tropical and Wetland Plants
25.0,6.3,Tropical and Wetland Plants
26.0,5.9,Medicinal Plants
22.0,8.4,unknown
22.0,8.6,unknown
37.0,8.6,unknown
37.0,4.7,unknown
42.0,4.7,unknown
31.0,5.3,unknown
32.0,8.4,Drought-Resistant Plants
32.0,6.8,unknown
31.0,6.2,unknown
35.0,5.9,unknown
37.0,6.8,unknown
37.0,5.7,unknown
42.0,8.5,unknown
22.0,5.7,Medicinal Plants
22.0,8.1,unknown
42.0,7.7,unknown
37.0,7.6,unknown
42.0,5.2,unknown
36.0,4.6,unknown
37.0,7.5,unknown
28.0,8.7,Drought-Resistant Plants
29.0,8.3,Drought-Resistant Plants
15.8,5.9,Leafy Greens and Root Vegetables
22.0,8.6,unknown
22.0,4.6,unknown
22.0,8.2,unknown
22.0,7.9,Herbs and Aromatic Plants
22.0,8.1,unknown
11.6,5.9,Leafy Greens and Root Vegetables
37.0,7.2,unknown
39.0,6.0,unknown
40.0,7.6,unknown
45.0,8.3,unknown
40.0,7.5,unknown
45.0,8.4,unknown
37.0,8.1,unknown
37.0,7.8,unknown
42.0,6.6,unknown
22.0,6.8,Warm-Season Fruits and Vegetables
22.0,5.7,Medicinal Plants
32.0,8.9,Drought-Resistant Plants
33.0,7.1,unknown
33.0,5.1,unknown
36.0,7.8,unknown
34.0,7.1,unknown
32.0,5.1,unknown
32.0,7.9,Drought-Resistant Plants
35.0,5.5,unknown
33.0,5.9,unknown
34.0,7.1,unknown
42.0,5.9,unknown
37.0,5.3,unknown
42.0,4.9,unknown
36.0,4.7,unknown
37.0,5.2,unknown
36.0,5.4,unknown
37.0,7.2,unknown
42.0,8.1,unknown
37.0,7.9,unknown
42.0,5.7,unknown
32.0,7.8,Drought-Resistant Plants
33.0,6.7,unknown
33.0,8.9,Drought-Resistant Plants
32.0,7.8,Drought-Resistant Plants
35.0,7.7,Drought-Resistant Plants
32.0,4.7,unknown
33.0,8.8,Drought-Resistant Plants
33.0,6.4,unknown
35.0,8.9,Drought-Resistant Plants
40.0,4.8,unknown
22.0,5.3,unknown
22.0,5.7,Medicinal Plants
39.0,8.4,unknown
37.0,8.3,unknown
39.0,4.7,unknown
40.0,8.5,unknown
45.0,6.5,unknown
50.0,8.3,unknown
45.0,5.1,unknown
22.0,8.0,Herbs and Aromatic Plants
22.0,6.3,Legumes and Nitrogen-Fixers
37.0,9.0,unknown
37.0,6.8,unknown
42.0,5.7,unknown
22.0,9.0,unknown
22.0,5.0,unknown
26.3,6.7,Tropical and Wetland Plants
39.0,6.6,unknown
37.0,7.7,unknown
39.0,7.0,unknown
32.0,7.1,unknown
35.0,5.7,unknown
32.0,7.5,Drought-Resistant Plants
32.0,8.0,Drought-Resistant Plants
35.0,5.1,unknown
22.0,8.1,unknown
22.0,6.7,Warm-Season Fruits and Vegetables
37.0,5.9,unknown
37.0,6.8,unknown
42.0,5.2,unknown
37.0,8.5,unknown
35.0,8.2,Drought-Resistant Plants
40.0,8.8,unknown
22.0,8.0,Herbs and Aromatic Plants
22.0,7.1,Warm-Season Fruits and Vegetables
22.0,4.5,unknown
22.0,5.7,Medicinal Plants
37.0,4.8,unknown
35.0,7.5,Drought-Resistant Plants
40.0,4.9,unknown
22.0,5.8,Medicinal Plants
22.0,8.8,unknown
37.0,7.1,unknown
37.0,6.8,unknown
42.0,5.9,unknown
32.0,6.1,unknown
33.0,5.5,unknown
33.0,8.7,Drought-Resistant Plants
32.0,8.5,Drought-Resistant Plants
35.0,6.0,unknown
34.0,6.7,unknown
34.0,6.7,unknown
37.0,6.9,unknown
32.0,5.4,unknown
33.0,8.8,Drought-Resistant Plants
32.0,7.4,unknown
33.0,6.7,unknown
33.0,5.1,unknown
32.0,7.1,unknown
35.0,7.1,unknown
31.0,5.0,unknown
32.0,7.8,Drought-Resistant Plants
31.0,6.2,unknown
35.0,5.6,unknown
32.0,5.3,unknown
22.0,8.3,unknown
22.0,8.8,unknown
22.0,7.3,Warm-Season Fruits and Vegetables
22.0,8.1,unknown
36.0,5.8,unknown
41.0,4.9,unknown
38.0,8.3,unknown
22.0,7.6,Herbs and Aromatic Plants
22.0,5.0,unknown
30.0,5.8,unknown
35.0,6.0,unknown
22.0,5.3,unknown
22.0,6.1,Legumes and Nitrogen-Fixers
35.0,4.6,unknown
33.0,4.5,unknown
38.0,8.8,unknown
31.0,4.9,unknown
32.0,8.7,Drought-Resistant Plants
32.0,6.3,unknown
31.0,5.7,unknown
35.0,8.6,Drought-Resistant Plants
35.0,6.1,unknown
34.0,6.6,unknown
37.0,4.6,unknown
33.0,6.0,unknown
34.0,9.0,Drought-Resistant Plants
12.8,6.5,Leafy Greens and Root Vegetables
41.0,8.6,unknown
42.0,8.0,unknown
37.0,6.1,unknown
37.0,7.8,unknown
39.0,6.7,unknown
22.0,5.9,Medicinal Plants
22.0,4.6,unknown
40.0,4.9,unknown
45.0,8.2,unknown
37.0,6.2,unknown
44.0,6.1,unknown
37.0,4.6,unknown
22.0,4.8,unknown
22.0,6.2,Legumes and Nitrogen-Fixers
36.0,6.6,unknown
37.0,5.7,unknown
37.0,8.0,unknown
40.0,6.6,unknown
38.0,8.8,unknown
36.0,8.8,unknown
37.0,5.8,unknown
38.0,5.7,unknown
37.0,7.9,unknown
40.0,7.9,unknown
38.0,8.0,unknown
37.0,5.8,unknown
40.0,7.0,unknown
36.0,6.9,unknown
37.0,6.2,unknown
39.0,5.1,unknown
38.0,5.3,unknown
41.0,4.6,unknown
37.0,8.9,unknown
38.0,8.8,unknown
22.0,7.9,Herbs and Aromatic Plants
22.0,8.4,unknown
22.0,7.1,Warm-Season Fruits and Vegetables
22.0,4.5,unknown
38.0,8.0,unknown
36.0,7.3,unknown
41.0,6.6,unknown
22.0,5.3,unknown
22.0,5.7,Medicinal Plants
37.0,4.6,unknown
38.0,5.9,unknown
37.0,6.0,unknown
40.0,7.5,unknown
38.0,7.5,unknown
36.0,9.0,unknown
37.0,5.4,unknown
22.0,6.5,Warm-Season Fruits and Vegetables
22.0,6.2,Legumes and Nitrogen-Fixers
37.0,6.3,unknown
35.0,5.1,unknown
40.0,6.2,unknown
31.0,5.1,unknown
32.0,6.8,unknown
31.0,5.9,unknown
35.0,6.7,unknown
29.0,6.8,Tropical and Wetland Plants
39.0,4.7,unknown
39.0,7.8,unknown
38.0,7.3,unknown
22.0,5.4,unknown
22.0,8.5,unknown
31.0,8.3,Drought-Resistant Plants
35.0,6.7,unknown
31.0,8.2,Drought-Resistant Plants
32.0,6.6,unknown
34.0,7.6,Drought-Resistant Plants
35.0,5.0,unknown
36.0,6.3,unknown
39.0,6.4,unknown
36.0,5.9,unknown
30.0,8.5,Drought-Resistant Plants
35.0,5.9,unknown
30.0,4.5,unknown
35.0,4.7,unknown
38.0,8.2,unknown
39.0,5.8,unknown
22.0,7.6,Herbs and Aromatic Plants
22.0,7.6,Herbs and Aromatic Plants
37.0,9.0,unknown
36.0,6.1,unknown
40.0,6.4,unknown
37.0,6.1,unknown
38.0,4.8,unknown
33.0,7.5,Drought-Resistant Plants
34.0,5.2,unknown
34.0,8.1,Drought-Resistant Plants
32.0,8.9,Drought-Resistant Plants
33.0,7.4,unknown
27.0,7.6,Herbs and Aromatic Plants
28.0,5.1,unknown
29.0,5.8,unknown
29.0,6.1,Tropical and Wetland Plants
32.0,4.8,unknown
31.0,8.8,Drought-Resistant Plants
32.0,8.5,Drought-Resistant Plants
31.0,5.1,unknown
32.0,7.0,unknown
35.0,8.5,Drought-Resistant Plants
35.0,7.9,Drought-Resistant Plants
35.0,8.5,Drought-Resistant Plants
40.0,5.1,unknown
22.0,6.9,Warm-Season Fruits and Vegetables
22.0,6.4,Legumes and Nitrogen-Fixers
35.0,8.3,Drought-Resistant Plants
35.0,5.0,unknown
40.0,5.7,unknown
22.0,8.6,unknown
22.0,7.1,Warm-Season Fruits and Vegetables
22.0,5.4,unknown
22.0,5.8,Medicinal Plants
35.0,4.7,unknown
35.0,6.8,unknown
45.0,6.3,unknown
40.0,5.1,unknown
45.0,7.1,unknown
38.0,6.0,unknown
37.0,4.8,unknown
40.0,8.6,unknown
36.0,7.1,unknown
37.0,7.7,unknown
38.0,6.2,unknown
37.0,7.5,unknown
40.0,5.8,unknown
36.0,7.6,unknown
37.0,4.5,unknown
35.0,6.4,unknown
36.0,6.2,unknown
37.0,8.6,unknown
36.0,7.5,unknown
39.0,5.1,unknown
40.0,5.8,unknown
41.0,5.4,unknown
22.0,6.6,Warm-Season Fruits and Vegetables
22.0,4.8,unknown
32.0,4.6,unknown
33.0,4.5,unknown
32.0,4.7,unknown
40.0,7.1,unknown
33.0,6.8,unknown
22.0,8.5,unknown
22.0,8.0,Herbs and Aromatic Plants
37.0,6.9,unknown
39.0,8.0,unknown
39.0,5.0,unknown
22.0,5.1,unknown
22.0,8.9,unknown
33.0,6.0,unknown
34.0,5.0,unknown
40.0,6.0,unknown
45.0,4.6,unknown
32.0,5.1,unknown
32.0,8.1,Drought-Resistant Plants
35.0,6.0,unknown
31.0,6.4,unknown
32.0,6.3,unknown
38.0,7.7,unknown
37.0,5.7,unknown
40.0,5.6,unknown
36.0,5.7,unknown
37.0,4.5,unknown
40.0,7.1,unknown
38.0,4.5,unknown
43.0,4.6,unknown
22.0,7.8,Herbs and Aromatic Plants
22.0,6.6,Warm-Season Fruits and Vegetables
22.0,7.0,Warm-Season Fruits and Vegetables
22.0,6.3,Legumes and Nitrogen-Fixers
42.0,7.9,unknown
40.0,5.0,unknown
42.0,8.6,unknown
37.0,5.1,unknown
37.0,5.4,unknown
42.0,6.9,unknown
22.0,4.7,unknown
22.0,4.6,unknown
38.0,4.7,unknown
39.0,4.6,unknown
22.0,6.1,Legumes and Nitrogen-Fixers
22.0,6.9,Warm-Season Fruits and Vegetables
40.0,4.8,unknown
41.0,6.9,unknown
37.0,8.5,unknown
39.0,4.7,unknown
32.0,4.8,unknown
33.0,5.7,unknown
33.0,7.9,Drought-Resistant Plants
32.0,6.4,unknown
37.0,8.8,unknown
31.0,6.7,unknown
36.0,6.9,unknown
37.0,7.7,unknown
36.0,7.7,unknown
37.0,7.1,unknown
35.0,7.6,Drought-Resistant Plants
37.0,4.6,unknown
37.0,4.6,unknown
36.0,6.5,unknown
37.0,8.2,unknown
38.0,8.4,unknown
37.0,7.7,unknown
40.0,8.6,unknown
36.0,8.4,unknown
37.0,8.9,unknown
40.0,6.5,unknown
41.0,8.7,unknown
22.0,8.5,unknown
22.0,5.4,unknown
32.0,6.9,unknown
34.0,8.0,Drought-Resistant Plants
37.0,5.0,unknown
31.0,6.3,unknown
37.0,4.6,unknown
22.0,8.6,unknown
22.0,4.9,unknown
34.0,6.1,unknown
35.0,8.9,Drought-Resistant Plants
21.7,4.6,unknown
40.0,4.5,unknown
38.0,7.1,unknown
43.0,7.4,unknown
22.0,8.5,unknown
22.0,5.8,Medicinal Plants
33.0,6.6,unknown
32.0,8.3,Drought-Resistant Plants
40.0,5.0,unknown
32.0,4.8,unknown
33.0,7.6,Drought-Resistant Plants
39.0,6.0,unknown
38.0,5.1,unknown
42.0,8.4,unknown
39.0,4.5,unknown
40.0,6.5,unknown
36.0,7.9,unknown
37.0,8.6,unknown
37.0,5.8,unknown
36.0,8.3,unknown
40.0,7.7,unknown
39.0,7.6,unknown
40.0,8.8,unknown
41.0,4.7,unknown
40.0,8.4,unknown
43.0,7.5,unknown
35.0,7.1,unknown
40.0,8.8,unknown
22.0,8.9,unknown
22.0,6.3,Legumes and Nitrogen-Fixers
37.0,6.6,unknown
32.0,7.9,Drought-Resistant Plants
33.0,8.8,Drought-Resistant Plants
33.0,8.0,Drought-Resistant Plants
32.0,4.9,unknown
40.0,5.2,unknown
41.0,6.0,unknown
40.0,6.3,unknown
43.0,4.8,unknown
39.0,8.1,unknown
40.0,5.8,unknown
41.0,4.6,unknown
40.0,7.7,unknown
43.0,5.2,unknown
39.0,8.5,unknown
40.0,5.9,unknown
42.0,5.9,unknown
47.0,5.9,unknown
42.0,8.5,unknown
41.0,6.7,unknown
44.0,6.4,unknown
40.0,8.3,unknown
41.0,5.0,unknown
42.0,6.9,unknown
41.0,4.5,unknown
44.0,4.8,unknown
40.0,8.7,unknown
41.0,6.0,unknown
42.0,6.4,unknown
40.0,6.3,unknown
41.0,6.7,unknown
41.0,8.0,unknown
44.0,4.8,unknown
40.0,6.4,unknown
41.0,6.1,unknown
42.0,6.2,unknown
41.0,6.9,unknown
44.0,5.4,unknown
44.0,7.7,unknown
41.0,7.4,unknown
42.0,7.7,unknown
41.0,7.7,unknown
40.0,6.8,unknown
42.0,6.4,unknown
41.0,8.4,unknown
44.0,8.4,unknown
40.0,7.7,unknown
41.0,4.5,unknown
40.0,7.4,unknown
41.0,5.3,unknown
42.0,6.2,unknown
41.0,8.7,unknown
44.0,4.8,unknown
38.0,7.3,unknown
39.0,6.8,unknown
40.0,5.3,unknown
39.0,5.1,unknown
42.0,5.4,unknown
39.0,7.8,unknown
42.0,6.8,unknown
40.0,7.6,unknown
38.0,8.2,unknown
39.0,6.0,unknown
32.0,8.0,Drought-Resistant Plants
33.0,4.6,unknown
32.0,8.8,Drought-Resistant Plants
38.0,8.4,unknown
33.0,8.4,Drought-Resistant Plants
22.0,8.0,Herbs and Aromatic Plants
22.0,6.5,Warm-Season Fruits and Vegetables
37.0,4.9,unknown
39.0,8.9,unknown
22.0,7.7,Herbs and Aromatic Plants
22.0,8.9,unknown
42.0,4.5,unknown
40.0,7.5,unknown
45.0,6.4,unknown
40.0,7.1,unknown
45.0,5.9,unknown
22.0,4.8,unknown
22.0,7.2,Warm-Season Fruits and Vegetables
35.0,6.8,unknown
37.0,6.6,unknown
40.0,7.6,unknown
22.0,8.8,unknown
22.0,8.0,Herbs and Aromatic Plants
22.0,8.7,unknown
22.0,4.8,unknown
2.0,7.2,unknown
2.0,5.5,unknown
40.0,7.9,unknown
38.0,5.8,unknown
43.0,7.6,unknown
22.0,8.6,unknown
22.0,8.7,unknown
39.0,4.6,unknown
40.0,5.5,unknown
41.0,6.3,unknown
40.0,5.1,unknown
43.0,6.7,unknown
40.0,7.6,unknown
41.0,8.8,unknown
22.0,5.0,unknown
22.0,5.4,unknown
33.0,5.0,unknown
32.0,5.1,unknown
37.0,5.7,unknown
32.0,5.4,unknown
33.0,6.5,unknown
40.0,6.3,unknown
45.0,6.6,unknown
42.0,8.5,unknown
41.0,7.3,unknown
44.0,8.9,unknown
40.0,7.6,unknown
41.0,8.4,unknown
40.0,5.8,unknown
41.0,7.4,unknown
42.0,6.1,unknown
41.0,6.3,unknown
44.0,7.5,unknown
42.0,4.7,unknown
41.0,5.6,unknown
44.0,7.2,unknown
40.0,7.2,unknown
41.0,8.2,unknown
40.0,8.5,unknown
41.0,8.0,unknown
42.0,7.3,unknown
41.0,7.6,unknown
44.0,6.4,unknown
39.0,5.6,unknown
40.0,5.3,unknown
41.0,8.3,unknown
40.0,8.0,unknown
43.0,5.7,unknown
42.0,6.2,unknown
41.0,5.1,unknown
44.0,6.0,unknown
41.0,4.8,unknown
42.0,5.1,unknown
43.0,6.0,unknown
42.0,5.6,unknown
45.0,5.7,unknown
42.0,6.4,unknown
41.0,8.8,unknown
44.0,8.7,unknown
40.0,6.6,unknown
41.0,6.3,unknown
40.0,8.7,unknown
41.0,4.6,unknown
22.0,5.1,unknown
22.0,6.0,Legumes and Nitrogen-Fixers
40.0,5.6,unknown
45.0,5.6,unknown
40.0,6.3,unknown
22.0,7.5,Warm-Season Fruits and Vegetables
22.0,4.6,unknown
41.0,8.5,unknown
42.0,8.2,unknown
42.0,6.8,unknown
45.0,6.4,unknown
43.0,5.5,unknown
22.0,8.9,unknown
22.0,8.1,unknown
38.0,5.3,unknown
39.0,6.9,unknown
34.0,8.9,Drought-Resistant Plants
36.0,7.2,unknown
37.0,8.0,unknown
31.0,4.6,unknown
35.0,5.2,unknown
40.0,8.2,unknown
45.0,7.8,unknown
40.0,5.7,unknown
41.0,4.6,unknown
22.0,8.0,Herbs and Aromatic Plants
22.0,6.9,Warm-Season Fruits and Vegetables
32.0,5.6,unknown
33.0,4.8,unknown
33.0,7.8,Drought-Resistant Plants
32.0,9.0,Drought-Resistant Plants
35.0,8.1,Drought-Resistant Plants
33.0,5.7,unknown
34.0,6.7,unknown
34.0,5.3,unknown
35.0,7.6,Drought-Resistant Plants
42.0,5.6,unknown
40.0,8.2,unknown
42.0,7.1,unknown
22.0,5.1,unknown
22.0,5.5,Medicinal Plants
22.0,7.2,Warm-Season Fruits and Vegetables
22.0,7.8,Herbs and Aromatic Plants
40.0,6.8,unknown
41.0,7.4,unknown
33.0,7.6,Drought-Resistant Plants
32.0,6.7,unknown
33.0,5.8,unknown
22.0,5.7,Medicinal Plants
22.0,4.8,unknown
22.0,8.0,Herbs and Aromatic Plants
22.0,7.4,Warm-Season Fruits and Vegetables
22.0,7.0,Warm-Season Fruits and Vegetables
22.0,4.6,unknown
22.0,6.7,Warm-Season Fruits and Vegetables
22.0,5.8,Medicinal Plants
44.0,8.0,unknown
42.0,5.4,unknown
42.0,8.6,unknown
19.8,7.8,unknown
50.0,8.2,unknown
55.0,8.5,unknown
12.8,8.3,unknown
50.0,8.3,unknown
55.0,4.7,unknown
42.0,8.9,unknown
42.0,5.4,unknown
44.0,7.5,unknown
22.0,7.0,Warm-Season Fruits and Vegetables
22.0,6.3,Legumes and Nitrogen-Fixers
9.5,5.9,unknown
39.0,5.6,unknown
22.0,5.4,unknown
22.0,5.6,Medicinal Plants
50.0,5.3,unknown
55.0,6.2,unknown
22.0,5.4,unknown
22.0,6.2,Legumes and Nitrogen-Fixers
2.0,4.6,unknown
2.0,7.6,unknown
22.0,6.8,Warm-Season Fruits and Vegetables
22.0,5.6,Medicinal Plants
22.0,5.0,unknown
22.0,7.2,Warm-Season Fruits and Vegetables
2.0,6.9,unknown
2.0,5.2,unknown
42.0,4.9,unknown
40.0,6.6,unknown
44.0,5.4,unknown
22.0,8.3,unknown
22.0,8.2,unknown
51.0,7.9,unknown
52.0,4.5,unknown
53.0,8.4,unknown
52.0,7.2,unknown
55.0,5.9,unknown
44.0,7.1,unknown
41.0,8.1,unknown
42.0,5.2,unknown
41.0,8.8,unknown
40.0,8.9,unknown
45.0,8.4,unknown
42.0,5.8,unknown
42.0,7.0,unknown
41.0,5.8,unknown
40.0,7.4,unknown
41.0,4.9,unknown
40.0,8.3,unknown
43.0,7.6,unknown
39.0,7.0,unknown
40.0,5.4,unknown
37.0,4.6,unknown
36.0,7.7,unknown
37.0,6.5,unknown
36.0,6.0,unknown
35.0,5.0,unknown
38.0,6.9,unknown
39.0,8.6,unknown
40.0,5.4,unknown
39.0,7.0,unknown
42.0,5.7,unknown
41.0,9.0,unknown
40.0,6.2,unknown
43.0,8.6,unknown
39.0,4.9,unknown
40.0,4.9,unknown
22.0,5.6,Medicinal Plants
22.0,5.3,unknown
22.0,6.7,Warm-Season Fruits and Vegetables
22.0,8.9,unknown
22.0,8.9,unknown
22.0,5.7,Medicinal Plants
22.0,8.6,unknown
22.0,6.6,Warm-Season Fruits and Vegetables
42.0,7.3,unknown
46.0,6.6,unknown
49.0,7.2,unknown
22.0,6.3,Legumes and Nitrogen-Fixers
22.0,6.1,Legumes and Nitrogen-Fixers
22.0,5.2,unknown
22.0,6.5,Warm-Season Fruits and Vegetables
38.0,6.0,unknown
37.0,8.4,unknown
40.0,6.2,unknown
36.0,7.1,unknown
35.0,6.7,unknown
37.0,8.7,unknown
33.0,8.4,Drought-Resistant Plants
