soil_temp,soil_phs,Plant_Type
14.0,6.5,Leafy Greens and Root Vegetables
23.9,6.2,Legumes and Nitrogen-Fixers
14.0,6.9,Cool-Season Grains
10.0,4.7,Berries and Evergreens
11.1,5.5,Berries and Evergreens
13.1,5.9,Leafy Greens and Root Vegetables
13.8,4.7,Berries and Evergreens
11.8,6.8,Cool-Season Grains
10.5,5.5,Berries and Evergreens
10.0,5.3,Berries and Evergreens
13.7,6.7,Cool-Season Grains
12.1,4.5,Berries and Evergreens
10.9,6.1,Leafy Greens and Root Vegetables
17.0,6.1,Leafy Greens and Root Vegetables
14.6,6.8,Cool-Season Grains
14.2,5.7,Leafy Greens and Root Vegetables
20.0,7.2,Warm-Season Fruits and Vegetables
21.7,6.3,Legumes and Nitrogen-Fixers
25.7,7.1,Herbs and Aromatic Plants
29.4,6.2,Tropical and Wetland Plants
33.0,8.8,Drought-Resistant Plants
31.0,8.6,Drought-Resistant Plants
34.1,8.8,Drought-Resistant Plants
32.8,8.5,Drought-Resistant Plants
31.0,7.9,Drought-Resistant Plants
29.0,7.5,Herbs and Aromatic Plants
29.0,7.0,Herbs and Aromatic Plants
21.0,7.5,Warm-Season Fruits and Vegetables
20.0,6.3,Leafy Greens and Root Vegetables
23.1,6.1,Legumes and Nitrogen-Fixers
24.3,6.9,Warm-Season Fruits and Vegetables
22.1,7.9,Herbs and Aromatic Plants
18.6,7.1,Warm-Season Fruits and Vegetables
17.0,7.4,Stone Fruits
17.9,5.9,Leafy Greens and Root Vegetables
12.8,5.7,Leafy Greens and Root Vegetables
13.6,4.7,Berries and Evergreens
14.5,5.9,Leafy Greens and Root Vegetables
10.8,6.7,Cool-Season Grains
8.0,7.0,Cool-Season Grains
8.3,6.7,Cool-Season Grains
8.0,6.2,Cool-Season Grains
9.6,6.5,Cool-Season Grains
9.1,6.1,Cool-Season Grains
9.2,6.5,Cool-Season Grains
9.7,7.0,Cool-Season Grains
12.0,4.6,Berries and Evergreens
11.4,6.0,Leafy Greens and Root Vegetables
10.5,6.5,Leafy Greens and Root Vegetables
10.6,6.8,Cool-Season Grains
12.1,5.1,Berries and Evergreens
13.0,5.3,Berries and Evergreens
16.6,6.1,Leafy Greens and Root Vegetables
16.3,6.3,Leafy Greens and Root Vegetables
22.5,6.1,Legumes and Nitrogen-Fixers
24.6,5.9,Medicinal Plants
24.9,6.1,Legumes and Nitrogen-Fixers
25.7,7.3,Herbs and Aromatic Plants
25.8,5.5,Medicinal Plants
33.8,7.9,Drought-Resistant Plants
34.3,7.6,Drought-Resistant Plants
34.1,7.9,Drought-Resistant Plants
30.2,8.2,Drought-Resistant Plants
29.6,7.0,Herbs and Aromatic Plants
30.2,8.5,Drought-Resistant Plants
26.8,7.1,Herbs and Aromatic Plants
26.4,5.9,Medicinal Plants
24.0,6.6,Warm-Season Fruits and Vegetables
22.1,6.9,Warm-Season Fruits and Vegetables
15.1,5.8,Leafy Greens and Root Vegetables
19.0,6.3,Leafy Greens and Root Vegetables
16.0,6.5,Leafy Greens and Root Vegetables
17.1,6.9,Legumes and Nitrogen-Fixers
12.6,6.1,Leafy Greens and Root Vegetables
9.6,6.0,Cool-Season Grains
9.2,6.4,Cool-Season Grains
10.0,5.8,Leafy Greens and Root Vegetables
10.6,4.6,Berries and Evergreens
10.5,6.2,Leafy Greens and Root Vegetables
11.9,4.7,Berries and Evergreens
25.4,7.0,Herbs and Aromatic Plants
28.3,7.0,Herbs and Aromatic Plants
25.0,6.3,Tropical and Wetland Plants
25.0,7.0,Warm-Season Fruits and Vegetables
23.0,7.7,Herbs and Aromatic Plants
31.0,7.7,Drought-Resistant Plants
33.0,8.4,Drought-Resistant Plants
30.0,7.7,Herbs and Aromatic Plants
32.0,7.6,Drought-Resistant Plants
18.2,6.1,Leafy Greens and Root Vegetables
29.9,7.1,Herbs and Aromatic Plants
12.0,4.8,Berries and Evergreens
17.0,6.1,Leafy Greens and Root Vegetables
17.2,7.0,Legumes and Nitrogen-Fixers
28.4,7.0,Herbs and Aromatic Plants
26.7,7.0,Herbs and Aromatic Plants
20.0,5.8,Leafy Greens and Root Vegetables
21.0,8.0,Herbs and Aromatic Plants
17.0,7.3,Stone Fruits
14.0,7.0,Cool-Season Grains
18.6,7.0,Warm-Season Fruits and Vegetables
17.0,5.8,Leafy Greens and Root Vegetables
18.0,6.8,Warm-Season Fruits and Vegetables
21.3,8.0,Herbs and Aromatic Plants
9.7,7.0,Cool-Season Grains
18.0,5.7,Leafy Greens and Root Vegetables
17.0,6.5,Leafy Greens and Root Vegetables
14.9,5.0,Berries and Evergreens
12.4,5.0,Berries and Evergreens
19.0,5.8,Leafy Greens and Root Vegetables
13.2,5.0,Berries and Evergreens
21.1,6.0,Legumes and Nitrogen-Fixers
19.0,5.7,Leafy Greens and Root Vegetables
18.0,7.4,Warm-Season Fruits and Vegetables
13.0,4.5,Berries and Evergreens
14.9,5.0,Berries and Evergreens
15.4,6.0,Leafy Greens and Root Vegetables
19.0,6.0,Leafy Greens and Root Vegetables
10.0,5.0,Berries and Evergreens
12.0,6.8,Cool-Season Grains
28.0,8.6,Drought-Resistant Plants
33.1,8.2,Drought-Resistant Plants
32.1,8.8,Drought-Resistant Plants
32.1,8.7,Drought-Resistant Plants
33.3,8.2,Drought-Resistant Plants
33.1,7.8,Drought-Resistant Plants
31.1,8.1,Drought-Resistant Plants
31.1,7.7,Drought-Resistant Plants
31.3,7.7,Drought-Resistant Plants
32.3,8.5,Drought-Resistant Plants
31.1,8.8,Drought-Resistant Plants
31.3,8.8,Drought-Resistant Plants
32.3,8.6,Drought-Resistant Plants
31.1,7.7,Drought-Resistant Plants
30.1,7.6,Drought-Resistant Plants
30.3,8.4,Drought-Resistant Plants
29.1,6.4,Tropical and Wetland Plants
29.3,6.6,Tropical and Wetland Plants
29.1,7.3,Herbs and Aromatic Plants
29.3,7.1,Herbs and Aromatic Plants
29.1,6.2,Tropical and Wetland Plants
29.3,6.0,Tropical and Wetland Plants
29.1,7.6,Herbs and Aromatic Plants
29.3,6.2,Tropical and Wetland Plants
29.1,8.0,Herbs and Aromatic Plants
29.3,7.4,Herbs and Aromatic Plants
29.3,6.5,Tropical and Wetland Plants
29.3,6.6,Tropical and Wetland Plants
29.3,8.6,Drought-Resistant Plants
29.1,8.0,Herbs and Aromatic Plants
28.1,8.9,Drought-Resistant Plants
28.1,8.3,Drought-Resistant Plants
28.3,9.0,Drought-Resistant Plants
27.1,6.3,Tropical and Wetland Plants
27.3,6.2,Tropical and Wetland Plants
27.1,6.4,Tropical and Wetland Plants
27.3,6.0,Tropical and Wetland Plants
28.1,7.6,Herbs and Aromatic Plants
28.1,6.8,Tropical and Wetland Plants
28.3,6.8,Tropical and Wetland Plants
28.3,8.9,Drought-Resistant Plants
28.1,7.9,Herbs and Aromatic Plants
28.3,6.0,Tropical and Wetland Plants
28.1,7.6,Herbs and Aromatic Plants
28.3,8.3,Drought-Resistant Plants
28.1,7.9,Herbs and Aromatic Plants
28.3,8.5,Drought-Resistant Plants
28.1,6.2,Tropical and Wetland Plants
28.1,9.0,Drought-Resistant Plants
28.3,6.4,Tropical and Wetland Plants
28.1,6.0,Tropical and Wetland Plants
28.3,7.8,Herbs and Aromatic Plants
28.3,6.1,Tropical and Wetland Plants
28.1,6.3,Tropical and Wetland Plants
28.3,6.2,Tropical and Wetland Plants
28.1,8.4,Drought-Resistant Plants
26.1,8.6,Drought-Resistant Plants
26.3,8.9,Drought-Resistant Plants
27.1,5.8,Medicinal Plants
27.3,7.6,Herbs and Aromatic Plants
28.1,6.9,Tropical and Wetland Plants
28.3,6.3,Tropical and Wetland Plants
27.1,6.9,Tropical and Wetland Plants
27.3,5.8,Medicinal Plants
27.1,7.9,Herbs and Aromatic Plants
27.3,8.1,Drought-Resistant Plants
28.1,7.5,Herbs and Aromatic Plants
28.3,6.3,Tropical and Wetland Plants
28.1,7.0,Herbs and Aromatic Plants
28.3,7.6,Herbs and Aromatic Plants
28.1,7.0,Herbs and Aromatic Plants
28.3,6.2,Tropical and Wetland Plants
27.3,5.6,Medicinal Plants
28.1,6.3,Tropical and Wetland Plants
28.3,7.1,Herbs and Aromatic Plants
26.3,5.6,Medicinal Plants
27.1,6.6,Tropical and Wetland Plants
27.3,6.9,Tropical and Wetland Plants
27.1,6.9,Tropical and Wetland Plants
27.3,5.7,Medicinal Plants
27.1,8.9,Drought-Resistant Plants
27.1,7.5,Herbs and Aromatic Plants
27.3,7.5,Herbs and Aromatic Plants
27.1,6.3,Tropical and Wetland Plants
27.3,8.8,Drought-Resistant Plants
27.3,7.8,Herbs and Aromatic Plants
27.1,8.7,Drought-Resistant Plants
27.3,8.0,Herbs and Aromatic Plants
28.1,8.3,Drought-Resistant Plants
28.3,6.7,Tropical and Wetland Plants
28.3,8.8,Drought-Resistant Plants
28.1,8.6,Drought-Resistant Plants
28.3,6.1,Tropical and Wetland Plants
28.3,6.0,Tropical and Wetland Plants
28.1,7.0,Herbs and Aromatic Plants
27.3,5.7,Medicinal Plants
27.1,6.2,Tropical and Wetland Plants
28.3,6.1,Tropical and Wetland Plants
31.4,7.5,Drought-Resistant Plants
34.2,8.5,Drought-Resistant Plants
26.2,7.2,Herbs and Aromatic Plants
27.1,7.2,Herbs and Aromatic Plants
24.3,7.0,Warm-Season Fruits and Vegetables
21.2,6.4,Legumes and Nitrogen-Fixers
13.2,6.0,Leafy Greens and Root Vegetables
30.8,8.6,Drought-Resistant Plants
21.2,5.9,Medicinal Plants
13.2,6.0,Leafy Greens and Root Vegetables
25.1,8.0,Herbs and Aromatic Plants
17.1,5.7,Leafy Greens and Root Vegetables
22.1,8.0,Herbs and Aromatic Plants
14.1,5.8,Leafy Greens and Root Vegetables
27.2,8.8,Drought-Resistant Plants
30.1,8.5,Drought-Resistant Plants
27.2,7.6,Herbs and Aromatic Plants
28.1,6.4,Tropical and Wetland Plants
20.1,5.5,Medicinal Plants
29.3,6.4,Tropical and Wetland Plants
25.3,7.3,Herbs and Aromatic Plants
17.3,6.7,Legumes and Nitrogen-Fixers
23.2,7.6,Herbs and Aromatic Plants
27.4,7.9,Herbs and Aromatic Plants
19.4,6.0,Leafy Greens and Root Vegetables
30.2,8.3,Drought-Resistant Plants
22.2,5.7,Medicinal Plants
29.1,8.8,Drought-Resistant Plants
29.4,6.8,Tropical and Wetland Plants
30.1,7.6,Drought-Resistant Plants
24.4,5.8,Medicinal Plants
32.4,8.2,Drought-Resistant Plants
10.4,7.0,Cool-Season Grains
18.4,5.8,Leafy Greens and Root Vegetables
14.2,5.5,Berries and Evergreens
21.3,6.0,Legumes and Nitrogen-Fixers
22.4,7.8,Herbs and Aromatic Plants
21.1,6.2,Legumes and Nitrogen-Fixers
29.1,7.6,Herbs and Aromatic Plants
24.4,6.7,Warm-Season Fruits and Vegetables
22.2,7.1,Warm-Season Fruits and Vegetables
30.4,8.5,Drought-Resistant Plants
28.2,8.7,Drought-Resistant Plants
29.0,7.5,Herbs and Aromatic Plants
31.0,8.4,Drought-Resistant Plants
24.0,7.6,Herbs and Aromatic Plants
32.0,7.5,Drought-Resistant Plants
33.0,8.6,Drought-Resistant Plants
30.0,6.8,Tropical and Wetland Plants
29.0,6.5,Tropical and Wetland Plants
30.0,8.4,Drought-Resistant Plants
29.0,6.9,Tropical and Wetland Plants
30.0,6.2,Tropical and Wetland Plants
30.0,6.6,Tropical and Wetland Plants
11.0,5.1,Berries and Evergreens
13.0,5.6,Leafy Greens and Root Vegetables
10.5,4.7,Berries and Evergreens
12.0,4.8,Berries and Evergreens
12.0,6.5,Leafy Greens and Root Vegetables
10.0,4.6,Berries and Evergreens
10.0,5.2,Berries and Evergreens
9.0,6.8,Cool-Season Grains
9.0,7.0,Cool-Season Grains
9.0,6.5,Cool-Season Grains
8.5,6.2,Cool-Season Grains
9.0,6.9,Cool-Season Grains
8.0,6.7,Cool-Season Grains
8.0,6.4,Cool-Season Grains
12.0,5.8,Leafy Greens and Root Vegetables
13.5,4.9,Berries and Evergreens
14.0,5.1,Berries and Evergreens
13.0,5.9,Leafy Greens and Root Vegetables
15.0,6.6,Cool-Season Grains
16.0,7.3,Stone Fruits
15.0,5.1,Berries and Evergreens
12.0,6.3,Leafy Greens and Root Vegetables
20.0,7.7,Herbs and Aromatic Plants
15.0,5.3,Berries and Evergreens
14.0,5.2,Berries and Evergreens
13.0,4.9,Berries and Evergreens
17.0,5.5,Leafy Greens and Root Vegetables
12.0,5.9,Leafy Greens and Root Vegetables
15.0,7.4,Stone Fruits
12.0,5.0,Berries and Evergreens
10.1,4.9,Berries and Evergreens
10.4,6.6,Cool-Season Grains
9.8,7.0,Cool-Season Grains
10.9,6.5,Leafy Greens and Root Vegetables
11.0,5.5,Berries and Evergreens
9.5,6.9,Cool-Season Grains
13.7,6.5,Leafy Greens and Root Vegetables
8.2,6.5,Cool-Season Grains
10.0,4.8,Berries and Evergreens
8.9,6.0,Cool-Season Grains
8.6,6.5,Cool-Season Grains
15.9,6.5,Leafy Greens and Root Vegetables
11.4,5.2,Berries and Evergreens
8.1,6.4,Cool-Season Grains
12.4,5.5,Berries and Evergreens
13.6,5.1,Berries and Evergreens
13.4,5.3,Berries and Evergreens
13.2,5.7,Leafy Greens and Root Vegetables
12.9,6.8,Cool-Season Grains
14.8,4.8,Berries and Evergreens
16.0,5.8,Leafy Greens and Root Vegetables
15.0,5.3,Berries and Evergreens
18.7,6.6,Warm-Season Fruits and Vegetables
18.1,7.1,Warm-Season Fruits and Vegetables
13.3,5.6,Leafy Greens and Root Vegetables
14.2,4.6,Berries and Evergreens
17.0,6.8,Legumes and Nitrogen-Fixers
11.0,5.3,Berries and Evergreens
11.0,4.5,Berries and Evergreens
10.0,5.9,Leafy Greens and Root Vegetables
13.0,6.9,Cool-Season Grains
11.0,4.5,Berries and Evergreens
9.0,6.5,Cool-Season Grains
10.0,5.0,Berries and Evergreens
12.0,4.9,Berries and Evergreens
11.0,5.1,Berries and Evergreens
10.0,6.2,Leafy Greens and Root Vegetables
9.0,6.2,Cool-Season Grains
10.0,6.0,Leafy Greens and Root Vegetables
12.0,5.7,Leafy Greens and Root Vegetables
11.0,6.6,Cool-Season Grains
13.0,5.2,Berries and Evergreens
11.0,6.2,Leafy Greens and Root Vegetables
11.0,5.8,Leafy Greens and Root Vegetables
14.0,5.1,Berries and Evergreens
10.0,6.9,Cool-Season Grains
11.0,6.2,Leafy Greens and Root Vegetables
12.0,6.3,Leafy Greens and Root Vegetables
9.0,6.2,Cool-Season Grains
10.0,6.6,Cool-Season Grains
11.0,6.6,Cool-Season Grains
13.0,4.8,Berries and Evergreens
10.0,5.3,Berries and Evergreens
12.0,4.9,Berries and Evergreens
13.0,5.7,Leafy Greens and Root Vegetables
13.0,4.8,Berries and Evergreens
12.0,5.7,Leafy Greens and Root Vegetables
12.5,6.7,Cool-Season Grains
11.0,6.0,Leafy Greens and Root Vegetables
14.0,6.9,Cool-Season Grains
13.0,5.3,Berries and Evergreens
13.0,5.5,Berries and Evergreens
15.0,5.9,Leafy Greens and Root Vegetables
14.0,6.2,Leafy Greens and Root Vegetables
13.0,4.9,Berries and Evergreens
14.0,6.9,Cool-Season Grains
12.0,5.6,Leafy Greens and Root Vegetables
12.0,5.8,Leafy Greens and Root Vegetables
15.0,5.9,Leafy Greens and Root Vegetables
15.0,7.2,Stone Fruits
14.0,6.6,Cool-Season Grains
13.0,5.8,Leafy Greens and Root Vegetables
16.0,6.2,Leafy Greens and Root Vegetables
14.0,6.2,Leafy Greens and Root Vegetables
15.0,7.0,Cool-Season Grains
15.0,4.7,Berries and Evergreens
14.0,6.8,Cool-Season Grains
16.0,7.2,Stone Fruits
15.0,6.9,Cool-Season Grains
17.0,7.5,Stone Fruits
16.0,5.5,Leafy Greens and Root Vegetables
16.0,6.6,Legumes and Nitrogen-Fixers
15.0,4.9,Berries and Evergreens
18.0,5.6,Leafy Greens and Root Vegetables
17.0,6.5,Leafy Greens and Root Vegetables
18.0,7.1,Warm-Season Fruits and Vegetables
17.0,6.8,Legumes and Nitrogen-Fixers
16.0,7.2,Stone Fruits
16.0,6.2,Leafy Greens and Root Vegetables
17.0,7.5,Stone Fruits
14.0,4.9,Berries and Evergreens
14.0,6.2,Leafy Greens and Root Vegetables
17.0,7.0,Legumes and Nitrogen-Fixers
18.0,7.4,Warm-Season Fruits and Vegetables
17.0,7.2,Stone Fruits
18.0,7.5,Warm-Season Fruits and Vegetables
16.0,6.0,Leafy Greens and Root Vegetables
17.0,6.5,Leafy Greens and Root Vegetables
16.0,6.6,Legumes and Nitrogen-Fixers
20.0,7.2,Warm-Season Fruits and Vegetables
18.0,5.5,Leafy Greens and Root Vegetables
17.0,6.1,Leafy Greens and Root Vegetables
18.0,7.4,Warm-Season Fruits and Vegetables
17.0,5.7,Leafy Greens and Root Vegetables
14.0,6.6,Cool-Season Grains
17.0,7.5,Stone Fruits
19.0,6.9,Warm-Season Fruits and Vegetables
20.0,7.5,Warm-Season Fruits and Vegetables
18.0,6.1,Leafy Greens and Root Vegetables
18.0,6.4,Leafy Greens and Root Vegetables
17.0,5.9,Leafy Greens and Root Vegetables
19.0,6.5,Leafy Greens and Root Vegetables
18.0,7.3,Warm-Season Fruits and Vegetables
18.0,5.5,Leafy Greens and Root Vegetables
16.0,6.6,Legumes and Nitrogen-Fixers
19.0,6.6,Warm-Season Fruits and Vegetables
17.0,7.5,Stone Fruits
20.0,5.7,Leafy Greens and Root Vegetables
20.0,7.7,Herbs and Aromatic Plants
21.0,8.0,Herbs and Aromatic Plants
20.0,6.6,Warm-Season Fruits and Vegetables
17.0,6.2,Leafy Greens and Root Vegetables
20.0,6.4,Leafy Greens and Root Vegetables
20.0,8.0,Herbs and Aromatic Plants
20.0,7.9,Herbs and Aromatic Plants
20.0,7.4,Warm-Season Fruits and Vegetables
19.0,6.2,Leafy Greens and Root Vegetables
21.0,7.5,Warm-Season Fruits and Vegetables
19.0,7.4,Warm-Season Fruits and Vegetables
21.0,5.6,Medicinal Plants
20.0,7.1,Warm-Season Fruits and Vegetables
19.0,6.1,Leafy Greens and Root Vegetables
21.0,6.9,Warm-Season Fruits and Vegetables
20.0,5.7,Leafy Greens and Root Vegetables
17.0,6.9,Legumes and Nitrogen-Fixers
22.0,6.9,Warm-Season Fruits and Vegetables
23.0,8.0,Herbs and Aromatic Plants
21.0,7.2,Warm-Season Fruits and Vegetables
23.0,6.6,Warm-Season Fruits and Vegetables
22.0,5.8,Medicinal Plants
22.0,7.5,Warm-Season Fruits and Vegetables
21.0,6.6,Warm-Season Fruits and Vegetables
19.0,5.8,Leafy Greens and Root Vegetables
21.0,6.3,Legumes and Nitrogen-Fixers
21.0,6.5,Warm-Season Fruits and Vegetables
21.0,6.3,Legumes and Nitrogen-Fixers
23.0,6.7,Warm-Season Fruits and Vegetables
21.0,8.0,Herbs and Aromatic Plants
24.0,6.0,Legumes and Nitrogen-Fixers
22.0,5.6,Medicinal Plants
25.0,8.8,Drought-Resistant Plants
26.0,7.7,Herbs and Aromatic Plants
26.0,9.0,Drought-Resistant Plants
24.0,7.5,Warm-Season Fruits and Vegetables
27.0,7.7,Herbs and Aromatic Plants
27.0,6.3,Tropical and Wetland Plants
26.0,7.4,Herbs and Aromatic Plants
24.0,5.6,Medicinal Plants
25.0,9.0,Drought-Resistant Plants
28.0,8.4,Drought-Resistant Plants
26.0,7.9,Herbs and Aromatic Plants
27.0,7.4,Herbs and Aromatic Plants
27.0,8.5,Drought-Resistant Plants
25.0,6.9,Warm-Season Fruits and Vegetables
22.0,6.0,Legumes and Nitrogen-Fixers
26.0,8.9,Drought-Resistant Plants
25.0,7.8,Herbs and Aromatic Plants
26.0,5.7,Medicinal Plants
25.0,8.9,Drought-Resistant Plants
25.0,7.9,Herbs and Aromatic Plants
22.0,6.3,Legumes and Nitrogen-Fixers
28.0,6.1,Tropical and Wetland Plants
25.0,7.1,Warm-Season Fruits and Vegetables
26.0,5.6,Medicinal Plants
28.0,7.9,Herbs and Aromatic Plants
26.0,6.9,Tropical and Wetland Plants
29.0,9.0,Drought-Resistant Plants
27.0,9.0,Drought-Resistant Plants
28.0,7.0,Herbs and Aromatic Plants
30.0,8.6,Drought-Resistant Plants
29.0,8.5,Drought-Resistant Plants
29.0,7.2,Herbs and Aromatic Plants
28.0,8.3,Drought-Resistant Plants
29.0,6.1,Tropical and Wetland Plants
28.0,6.4,Tropical and Wetland Plants
28.0,5.6,Medicinal Plants
29.0,6.8,Tropical and Wetland Plants
27.0,7.3,Herbs and Aromatic Plants
30.0,7.7,Herbs and Aromatic Plants
27.0,5.7,Medicinal Plants
27.0,7.1,Herbs and Aromatic Plants
28.0,6.1,Tropical and Wetland Plants
27.0,6.6,Tropical and Wetland Plants
27.0,5.7,Medicinal Plants
26.0,6.2,Tropical and Wetland Plants
27.0,8.8,Drought-Resistant Plants
26.0,5.8,Medicinal Plants
27.0,8.2,Drought-Resistant Plants
26.0,6.3,Tropical and Wetland Plants
25.0,7.3,Warm-Season Fruits and Vegetables
27.0,7.5,Herbs and Aromatic Plants
26.0,7.9,Herbs and Aromatic Plants
26.0,6.1,Tropical and Wetland Plants
26.0,7.8,Herbs and Aromatic Plants
26.0,7.9,Herbs and Aromatic Plants
26.0,8.4,Drought-Resistant Plants
25.0,6.6,Warm-Season Fruits and Vegetables
26.0,7.9,Herbs and Aromatic Plants
25.0,8.0,Herbs and Aromatic Plants
27.0,6.7,Tropical and Wetland Plants
26.0,8.8,Drought-Resistant Plants
25.0,8.1,Drought-Resistant Plants
26.0,7.3,Herbs and Aromatic Plants
25.0,8.4,Drought-Resistant Plants
27.0,7.3,Herbs and Aromatic Plants
26.0,7.2,Herbs and Aromatic Plants
30.0,8.4,Drought-Resistant Plants
30.0,7.4,Herbs and Aromatic Plants
29.0,7.9,Herbs and Aromatic Plants
29.0,7.2,Herbs and Aromatic Plants
29.5,7.6,Herbs and Aromatic Plants
28.5,6.6,Tropical and Wetland Plants
30.0,6.5,Tropical and Wetland Plants
28.0,5.5,Medicinal Plants
30.5,7.7,Drought-Resistant Plants
29.0,8.8,Drought-Resistant Plants
29.0,8.8,Drought-Resistant Plants
31.0,7.5,Drought-Resistant Plants
29.5,8.5,Drought-Resistant Plants
31.5,8.2,Drought-Resistant Plants
29.5,6.9,Tropical and Wetland Plants
30.0,8.5,Drought-Resistant Plants
32.0,7.9,Drought-Resistant Plants
29.0,6.8,Tropical and Wetland Plants
31.0,7.5,Drought-Resistant Plants
29.0,7.3,Herbs and Aromatic Plants
30.0,7.0,Herbs and Aromatic Plants
29.5,7.8,Herbs and Aromatic Plants
28.5,6.6,Tropical and Wetland Plants
30.0,8.3,Drought-Resistant Plants
28.0,6.0,Tropical and Wetland Plants
30.0,7.6,Herbs and Aromatic Plants
28.0,8.4,Drought-Resistant Plants
28.0,6.9,Tropical and Wetland Plants
30.0,8.4,Drought-Resistant Plants
28.0,7.0,Herbs and Aromatic Plants
28.0,6.0,Tropical and Wetland Plants
30.0,8.1,Drought-Resistant Plants
28.0,8.2,Drought-Resistant Plants
28.5,8.1,Drought-Resistant Plants
28.0,8.0,Herbs and Aromatic Plants
27.5,6.3,Tropical and Wetland Plants
26.0,5.6,Medicinal Plants
27.0,7.4,Herbs and Aromatic Plants
26.0,7.4,Herbs and Aromatic Plants
25.0,8.3,Drought-Resistant Plants
24.0,6.2,Legumes and Nitrogen-Fixers
24.0,7.6,Herbs and Aromatic Plants
24.0,6.6,Warm-Season Fruits and Vegetables
24.0,7.2,Warm-Season Fruits and Vegetables
23.0,7.9,Herbs and Aromatic Plants
22.0,7.3,Warm-Season Fruits and Vegetables
23.0,5.5,Medicinal Plants
22.0,6.6,Warm-Season Fruits and Vegetables
22.0,5.9,Medicinal Plants
21.0,6.3,Legumes and Nitrogen-Fixers
21.5,7.4,Warm-Season Fruits and Vegetables
20.5,6.3,Legumes and Nitrogen-Fixers
20.0,6.9,Warm-Season Fruits and Vegetables
21.0,7.3,Warm-Season Fruits and Vegetables
20.0,7.6,Herbs and Aromatic Plants
20.5,5.7,Medicinal Plants
19.5,7.2,Warm-Season Fruits and Vegetables
18.0,7.2,Warm-Season Fruits and Vegetables
17.5,5.9,Leafy Greens and Root Vegetables
17.5,7.4,Stone Fruits
19.0,7.4,Warm-Season Fruits and Vegetables
18.0,6.9,Warm-Season Fruits and Vegetables
16.0,7.2,Stone Fruits
17.0,5.7,Leafy Greens and Root Vegetables
15.5,6.4,Leafy Greens and Root Vegetables
17.0,5.9,Leafy Greens and Root Vegetables
16.5,6.4,Leafy Greens and Root Vegetables
16.0,6.7,Legumes and Nitrogen-Fixers
19.0,6.1,Leafy Greens and Root Vegetables
15.0,5.4,Berries and Evergreens
15.0,6.6,Cool-Season Grains
14.5,4.9,Berries and Evergreens
15.0,5.4,Berries and Evergreens
14.0,5.9,Leafy Greens and Root Vegetables
14.5,6.1,Leafy Greens and Root Vegetables
14.0,5.1,Berries and Evergreens
13.0,5.0,Berries and Evergreens
14.0,6.9,Cool-Season Grains
13.0,6.6,Cool-Season Grains
13.0,5.9,Leafy Greens and Root Vegetables
13.0,6.8,Cool-Season Grains
16.0,5.9,Leafy Greens and Root Vegetables
12.5,6.7,Cool-Season Grains
12.0,5.2,Berries and Evergreens
12.0,6.1,Leafy Greens and Root Vegetables
15.0,5.7,Leafy Greens and Root Vegetables
11.0,4.8,Berries and Evergreens
17.0,5.5,Leafy Greens and Root Vegetables
14.3,5.2,Berries and Evergreens
11.0,5.2,Berries and Evergreens
11.0,6.9,Cool-Season Grains
15.3,6.7,Legumes and Nitrogen-Fixers
13.4,4.9,Berries and Evergreens
10.5,4.8,Berries and Evergreens
